name;essround;edition;proddate;idno;cntry;dweight;pweight;polintr;psppsgva;psppipla;trstprl;trstplt;trstprt;vote;pbldmna;clsprty;gndr;agea;edulvlb;hinctnta;prob;stratum;psu
ESS11e01;11;10;20062024;71254;HU;12884102;38747352;4;1;1;0;0;0;2;2;2;1;36;620;10;4558318;556;5987
ESS11e01;11;10;20062024;71258;HU;12841908;38747352;2;3;3;10;8;8;1;2;2;2;71;610;3;4573295;554;5702
ESS11e01;11;10;20062024;71264;HU;79973197;38747352;2;2;3;10;9;7;1;2;1;2;70;610;7;7343689;638;6534
ESS11e01;11;10;20062024;71269;HU;12845863;38747352;2;2;2;10;5;5;1;2;1;2;72;323;2;45718867;671;5564
ESS11e01;11;10;20062024;71289;HU;7841711;38747352;4;2;2;5;5;4;1;2;1;2;22;213;2;74894156;627;6540
ESS11e01;11;10;20062024;71343;HU;13011717;38747352;2;3;3;6;8;8;1;2;2;1;73;321;9;45136115;663;5655
ESS11e01;11;10;20062024;71366;HU;79614586;38747352;4;1;2;7;0;0;3;2;2;1;73;321;3;7376768;534;6061
ESS11e01;11;10;20062024;71377;HU;79973197;38747352;3;2;2;6;7;6;1;2;2;2;34;321;8;7343689;638;6544
ESS11e01;11;10;20062024;71410;HU;8094684;38747352;4;1;1;0;0;5;1;2;2;2;42;321;4;72553585;647;6491
ESS11e01;11;10;20062024;71434;HU;7872055;38747352;3;1;1;9;5;5;1;2;2;2;53;213;1;74605463;617;6518
ESS11e01;11;10;20062024;71437;HU;79973197;38747352;4;3;1;5;3;2;2;2;2;1;21;313;6;7343689;638;6534
ESS11e01;11;10;20062024;71456;HU;79614586;38747352;3;3;3;5;7;7;1;2;2;2;49;323;5;7376768;534;6514
ESS11e01;11;10;20062024;71460;HU;8094684;38747352;4;2;1;5;4;3;1;2;2;2;71;323;6;72553585;647;6528
ESS11e01;11;10;20062024;71501;HU;11946627;38747352;3;3;3;6;6;5;1;2;1;2;38;610;10;4916018;538;6407
ESS11e01;11;10;20062024;71504;HU;79973197;38747352;3;5;4;8;8;8;1;2;2;2;27;610;6;7343689;638;6573
ESS11e01;11;10;20062024;71521;HU;8177212;38747352;4;2;2;5;3;1;1;2;2;1;29;620;7;71821344;607;6481
ESS11e01;11;10;20062024;71530;HU;12761648;38747352;4;2;2;9;8;8;1;2;2;1;49;321;10;46020575;657;5830
ESS11e01;11;10;20062024;71544;HU;79614586;38747352;2;2;2;4;2;3;2;2;2;2;43;323;9;7376768;534;6500
ESS11e01;11;10;20062024;71559;HU;79614586;38747352;2;3;2;7;5;3;1;2;1;2;68;323;6;7376768;534;6432
ESS11e01;11;10;20062024;71601;HU;79614586;38747352;2;4;3;8;7;8;1;2;1;2;33;313;9;7376768;534;6500
ESS11e01;11;10;20062024;71626;HU;12393169;38747352;1;3;3;10;10;10;1;2;1;2;28;313;10;47388874;557;6142
ESS11e01;11;10;20062024;71669;HU;7841711;38747352;3;1;2;6;6;6;1;2;1;1;69;213;1;74894156;627;6568
ESS11e01;11;10;20062024;71680;HU;12500871;38747352;3;1;1;3;0;0;2;1;2;2;45;720;7;4698059;597;6014
ESS11e01;11;10;20062024;71684;HU;781485;38747352;4;1;1;0;0;0;1;2;1;2;24;423;7;7515158;598;6549
ESS11e01;11;10;20062024;71690;HU;7841711;38747352;2;1;1;0;0;2;1;2;1;1;58;321;5;74894156;627;6574
ESS11e01;11;10;20062024;71769;HU;12890666;38747352;1;4;3;10;10;10;1;2;2;1;52;610;10;45559971;566;5634
ESS11e01;11;10;20062024;71790;HU;79973197;38747352;4;1;1;0;0;0;2;2;2;1;55;213;1;7343689;638;6573
ESS11e01;11;10;20062024;71836;HU;79973197;38747352;2;3;4;7;5;5;1;2;1;1;24;423;3;7343689;638;6527
ESS11e01;11;10;20062024;71886;HU;13059802;38747352;3;2;2;2;2;2;1;2;1;2;35;313;9;4496993;604;5896
ESS11e01;11;10;20062024;71923;HU;8094684;38747352;3;2;2;7;6;7;1;2;1;1;62;321;8;72553585;647;6476
ESS11e01;11;10;20062024;71940;HU;12889011;38747352;1;4;4;10;10;10;1;1;2;2;57;720;10;4556582;646;5750
ESS11e01;11;10;20062024;71944;HU;1219623;38747352;2;2;2;8;7;6;1;2;1;1;69;321;6;48154092;639;6335
ESS11e01;11;10;20062024;71945;HU;7841711;38747352;3;3;2;1;1;1;1;2;2;2;57;710;10;74894156;627;6574
ESS11e01;11;10;20062024;71952;HU;12791057;38747352;3;2;2;4;3;2;1;1;1;1;51;323;6;45914762;574;5840
ESS11e01;11;10;20062024;71997;HU;79973197;38747352;3;2;2;5;5;5;1;2;2;1;45;321;2;7343689;638;6468
ESS11e01;11;10;20062024;72024;HU;12110826;38747352;4;1;1;2;5;3;2;2;2;2;33;321;6;48493667;666;6419
ESS11e01;11;10;20062024;72033;HU;8177212;38747352;4;1;1;2;3;3;1;2;2;1;48;323;5;71821344;607;6481
ESS11e01;11;10;20062024;72063;HU;781485;38747352;3;3;3;7;4;5;1;2;1;1;69;213;5;7515158;598;6469
ESS11e01;11;10;20062024;72092;HU;13644898;38747352;4;1;3;1;2;5;2;2;2;2;83;213;4;43041608;596;6041
ESS11e01;11;10;20062024;72106;HU;13019409;38747352;2;2;3;5;2;3;1;2;2;1;38;313;6;45109447;582;5605
ESS11e01;11;10;20062024;72142;HU;12607338;38747352;3;2;2;2;3;3;1;2;2;2;50;610;6;4658385;545;6353
ESS11e01;11;10;20062024;72155;HU;7841711;38747352;3;1;1;2;1;2;3;2;1;1;27;213;1;74894156;627;6506
ESS11e01;11;10;20062024;72171;HU;781485;38747352;4;1;1;5;5;5;1;2;2;2;41;321;6;7515158;598;6516
ESS11e01;11;10;20062024;72211;HU;12845863;38747352;2;3;3;7;3;4;1;1;1;1;34;321;5;45718867;671;5548
ESS11e01;11;10;20062024;72269;HU;7841711;38747352;3;1;1;2;0;2;1;2;1;2;69;321;1;74894156;627;6506
ESS11e01;11;10;20062024;72306;HU;1291736;38747352;3;2;3;5;4;3;2;2;2;2;48;720;6;45465818;587;5884
ESS11e01;11;10;20062024;72324;HU;7841711;38747352;3;2;2;6;6;6;1;2;1;2;64;321;5;74894156;627;6482
ESS11e01;11;10;20062024;72347;HU;8094684;38747352;4;1;1;5;4;3;3;2;2;2;34;321;6;72553585;647;6459
ESS11e01;11;10;20062024;72390;HU;79973197;38747352;2;3;3;6;5;4;1;2;2;1;53;321;8;7343689;638;6451
ESS11e01;11;10;20062024;72394;HU;12664669;38747352;3;1;1;8;7;5;1;2;2;2;61;321;6;46372972;577;6293
ESS11e01;11;10;20062024;72395;HU;12908818;38747352;4;1;1;0;0;0;2;2;2;2;28;313;10;45495905;580;5685
ESS11e01;11;10;20062024;72410;HU;7872055;38747352;4;2;2;5;5;5;1;2;2;2;30;321;4;74605463;617;6515
ESS11e01;11;10;20062024;72440;HU;8094684;38747352;3;3;3;7;6;4;1;2;2;2;51;323;2;72553585;647;6501
ESS11e01;11;10;20062024;72588;HU;79614586;38747352;3;3;2;5;7;5;1;2;1;2;52;313;5;7376768;534;6514
ESS11e01;11;10;20062024;72622;HU;79973197;38747352;3;4;3;5;5;5;1;2;2;2;39;620;10;7343689;638;6460
ESS11e01;11;10;20062024;72664;HU;12791057;38747352;2;3;3;6;5;4;1;2;1;1;61;323;5;45914762;574;5852
ESS11e01;11;10;20062024;72667;HU;8094684;38747352;3;3;2;6;6;6;2;2;1;1;53;323;4;72553585;647;6444
ESS11e01;11;10;20062024;72685;HU;7841711;38747352;2;3;2;6;6;6;1;2;1;1;76;610;5;74894156;627;6559
ESS11e01;11;10;20062024;72701;HU;79614586;38747352;3;3;2;8;5;9;1;2;1;2;27;313;9;7376768;534;6520
ESS11e01;11;10;20062024;72705;HU;8177212;38747352;3;2;1;3;5;5;1;2;1;2;48;213;2;71821344;607;6564
ESS11e01;11;10;20062024;72739;HU;13019409;38747352;2;1;1;6;3;3;1;2;2;2;50;520;9;45109447;582;5606
ESS11e01;11;10;20062024;72742;HU;781485;38747352;4;1;1;0;0;0;2;2;2;2;79;213;1;7515158;598;6485
ESS11e01;11;10;20062024;72748;HU;12967547;38747352;4;1;2;8;8;2;2;2;2;2;36;321;4;45289856;635;6116
ESS11e01;11;10;20062024;72821;HU;13434716;38747352;4;1;1;2;2;1;2;2;2;2;81;313;1;43714978;675;6314
ESS11e01;11;10;20062024;72828;HU;79973197;38747352;3;1;2;5;5;5;1;2;2;2;58;313;6;7343689;638;5692
ESS11e01;11;10;20062024;72849;HU;12889011;38747352;4;1;1;0;4;0;2;2;2;2;20;313;6;4556582;646;5741
ESS11e01;11;10;20062024;72863;HU;12889011;38747352;2;1;1;2;5;4;1;2;1;1;30;321;4;4556582;646;5746
ESS11e01;11;10;20062024;72871;HU;12889011;38747352;1;2;3;8;9;8;1;2;1;2;48;313;9;4556582;646;5742
ESS11e01;11;10;20062024;72913;HU;7841711;38747352;2;2;3;5;5;6;1;2;1;2;55;321;7;74894156;627;6473
ESS11e01;11;10;20062024;72915;HU;7841711;38747352;4;1;1;2;1;1;1;2;1;2;32;620;3;74894156;627;6463
ESS11e01;11;10;20062024;72930;HU;13668948;38747352;2;3;1;0;6;4;2;2;2;2;28;313;5;42965874;599;6036
ESS11e01;11;10;20062024;72959;HU;13152742;38747352;1;2;1;0;9;8;1;2;1;2;61;321;3;44652156;573;6187
ESS11e01;11;10;20062024;72975;HU;12761648;38747352;3;4;4;7;8;9;1;2;2;2;41;323;10;46020575;657;5824
ESS11e01;11;10;20062024;72976;HU;12763461;38747352;3;1;1;7;5;5;1;2;2;1;33;323;7;46014035;539;6030
ESS11e01;11;10;20062024;73049;HU;79973197;38747352;2;3;1;2;0;0;1;2;1;1;65;321;3;7343689;638;6551
ESS11e01;11;10;20062024;73052;HU;8177212;38747352;2;2;2;8;7;8;1;2;1;1;60;323;10;71821344;607;6513
ESS11e01;11;10;20062024;73055;HU;79973197;38747352;2;3;3;7;4;6;1;2;2;1;32;321;3;7343689;638;6544
ESS11e01;11;10;20062024;73111;HU;7841711;38747352;4;2;2;4;5;5;1;2;2;2;53;213;3;74894156;627;6542
ESS11e01;11;10;20062024;73118;HU;12514154;38747352;2;5;2;10;10;7;1;2;1;2;73;313;1;4693073;562;6240
ESS11e01;11;10;20062024;73136;HU;79614586;38747352;3;2;2;4;2;4;1;2;1;2;38;323;5;7376768;534;6514
ESS11e01;11;10;20062024;73176;HU;13242843;38747352;2;2;2;8;8;9;2;1;2;2;57;213;6;44348356;544;6141
ESS11e01;11;10;20062024;73179;HU;1267203;38747352;2;2;2;5;4;3;1;2;1;1;53;313;6;46346034;576;5709
ESS11e01;11;10;20062024;73188;HU;11709554;38747352;3;3;2;3;4;4;1;2;2;2;37;323;6;5015548;614;6150
ESS11e01;11;10;20062024;73193;HU;13662516;38747352;2;3;3;5;7;7;1;2;1;1;40;313;5;42986101;621;6211
ESS11e01;11;10;20062024;73201;HU;79973197;38747352;4;3;3;10;9;7;1;2;1;2;25;213;4;7343689;638;6525
ESS11e01;11;10;20062024;73244;HU;1291736;38747352;3;2;3;4;3;3;1;2;2;1;43;323;1;45465818;587;5875
ESS11e01;11;10;20062024;73245;HU;12557173;38747352;4;1;1;1;1;1;1;2;2;2;60;321;5;46769952;636;6267
ESS11e01;11;10;20062024;73269;HU;13311536;38747352;1;4;2;7;9;5;1;2;2;1;74;321;4;44119498;605;6175
ESS11e01;11;10;20062024;73272;HU;12791057;38747352;2;2;2;6;6;5;1;2;2;1;83;321;5;45914762;574;5846
ESS11e01;11;10;20062024;73297;HU;13121643;38747352;1;3;3;10;10;10;1;2;1;2;67;313;1;4475799;628;5913
ESS11e01;11;10;20062024;73301;HU;781485;38747352;4;1;1;2;4;0;1;2;2;2;68;213;2;7515158;598;6488
ESS11e01;11;10;20062024;73372;HU;7872055;38747352;4;1;1;10;5;5;2;2;2;1;61;213;5;74605463;617;6483
ESS11e01;11;10;20062024;73379;HU;7872055;38747352;4;1;1;7;7;6;1;2;2;2;38;321;6;74605463;617;6515
ESS11e01;11;10;20062024;73485;HU;79973197;38747352;3;1;1;2;2;3;1;2;2;2;70;321;2;7343689;638;6474
ESS11e01;11;10;20062024;73513;HU;12855159;38747352;1;3;3;8;6;8;2;2;2;2;57;321;9;45685808;656;5782
ESS11e01;11;10;20062024;73543;HU;8094684;38747352;4;1;1;4;4;2;1;2;2;1;46;321;9;72553585;647;6392
ESS11e01;11;10;20062024;73566;HU;12889011;38747352;1;2;2;0;6;7;1;2;1;2;47;313;7;4556582;646;5726
ESS11e01;11;10;20062024;73590;HU;12844725;38747352;2;2;2;5;5;5;1;2;1;2;50;323;7;4572292;654;5580
ESS11e01;11;10;20062024;73597;HU;12714589;38747352;4;1;1;6;4;4;2;2;2;2;42;213;5;46190902;632;5715
ESS11e01;11;10;20062024;73610;HU;79973197;38747352;4;1;1;8;5;4;1;2;1;2;62;313;1;7343689;638;6460
ESS11e01;11;10;20062024;73636;HU;7841711;38747352;3;2;3;8;8;5;1;2;2;2;79;313;1;74894156;627;6566
ESS11e01;11;10;20062024;73667;HU;8177212;38747352;2;3;3;3;5;5;1;2;1;1;61;323;6;71821344;607;6250
ESS11e01;11;10;20062024;73675;HU;7841711;38747352;3;1;1;0;0;8;1;2;1;2;51;313;4;74894156;627;5754
ESS11e01;11;10;20062024;73695;HU;79973197;38747352;2;3;1;5;7;3;1;2;1;1;53;321;10;7343689;638;6534
ESS11e01;11;10;20062024;73711;HU;79973197;38747352;3;1;1;5;2;2;1;2;2;2;30;313;3;7343689;638;6558
ESS11e01;11;10;20062024;73731;HU;79973197;38747352;2;2;2;0;1;1;1;2;1;1;69;321;1;7343689;638;6458
ESS11e01;11;10;20062024;73737;HU;12791057;38747352;3;2;2;4;3;3;2;2;2;1;34;423;8;45914762;574;5856
ESS11e01;11;10;20062024;73766;HU;781485;38747352;3;1;1;3;2;2;2;2;2;2;77;213;1;7515158;598;6331
ESS11e01;11;10;20062024;73769;HU;781485;38747352;3;2;3;7;5;5;3;2;2;2;17;213;10;7515158;598;5538
ESS11e01;11;10;20062024;73777;HU;79973197;38747352;3;2;1;2;2;2;1;2;2;2;71;321;7;7343689;638;6532
ESS11e01;11;10;20062024;73806;HU;781485;38747352;2;1;1;0;1;1;2;2;1;1;65;610;1;7515158;598;6399
ESS11e01;11;10;20062024;73825;HU;781485;38747352;4;1;1;0;0;0;1;2;2;2;39;323;10;7515158;598;6565
ESS11e01;11;10;20062024;73829;HU;12885581;38747352;1;2;2;2;2;2;1;2;1;2;38;610;5;4557795;549;5761
ESS11e01;11;10;20062024;73852;HU;79973197;38747352;3;4;2;7;4;5;1;2;2;1;54;313;6;7343689;638;6544
ESS11e01;11;10;20062024;73873;HU;13514469;38747352;2;3;2;7;6;8;1;2;2;2;78;321;5;43457004;564;6201
ESS11e01;11;10;20062024;73882;HU;12885581;38747352;1;1;2;0;6;6;1;2;1;2;48;520;7;4557795;549;5769
ESS11e01;11;10;20062024;73990;HU;12110826;38747352;2;1;1;3;2;2;1;2;2;2;69;323;1;48493667;666;6423
ESS11e01;11;10;20062024;74003;HU;8177212;38747352;2;3;3;5;5;5;1;2;1;1;63;323;7;71821344;607;6546
ESS11e01;11;10;20062024;74005;HU;12761648;38747352;3;1;1;6;4;4;1;2;2;2;71;213;4;46020575;657;5827
ESS11e01;11;10;20062024;74026;HU;12844725;38747352;3;2;3;7;5;5;1;2;1;2;33;321;7;4572292;654;5579
ESS11e01;11;10;20062024;74041;HU;79614586;38747352;3;3;2;8;9;9;1;2;1;2;57;321;9;7376768;534;6520
ESS11e01;11;10;20062024;74054;HU;11946627;38747352;2;1;3;7;5;7;1;2;1;1;53;321;6;4916018;538;6408
ESS11e01;11;10;20062024;74093;HU;12841908;38747352;2;3;4;10;10;9;1;2;2;1;63;321;7;4573295;554;5699
ESS11e01;11;10;20062024;74203;HU;12818341;38747352;4;2;2;4;3;4;2;2;2;2;74;323;2;4581703;651;5973
ESS11e01;11;10;20062024;74215;HU;13011717;38747352;3;4;4;8;8;8;1;2;2;2;29;710;9;45136115;663;5654
ESS11e01;11;10;20062024;74238;HU;13713416;38747352;3;1;1;4;3;3;1;2;1;2;49;520;6;4282655;537;6258
ESS11e01;11;10;20062024;74253;HU;781485;38747352;3;1;1;1;0;0;3;2;2;1;33;323;2;7515158;598;6516
ESS11e01;11;10;20062024;74262;HU;13011717;38747352;3;4;3;6;7;5;1;2;2;2;62;710;8;45136115;663;5648
ESS11e01;11;10;20062024;74269;HU;8177212;38747352;3;3;3;3;3;4;2;2;2;2;33;323;9;71821344;607;6208
ESS11e01;11;10;20062024;74286;HU;12791057;38747352;2;3;3;5;4;3;1;2;1;1;44;323;1;45914762;574;5839
ESS11e01;11;10;20062024;74296;HU;79973197;38747352;3;2;3;2;2;2;1;2;2;2;45;321;5;7343689;638;6532
ESS11e01;11;10;20062024;74297;HU;12498883;38747352;3;4;3;6;6;6;1;2;2;2;38;323;6;46988067;658;5680
ESS11e01;11;10;20062024;74314;HU;13059802;38747352;3;2;2;1;3;3;1;2;1;2;44;321;7;4496993;604;5898
ESS11e01;11;10;20062024;74330;HU;13662516;38747352;2;1;1;8;7;6;3;2;2;1;16;213;5;42986101;621;6209
ESS11e01;11;10;20062024;74333;HU;7872055;38747352;4;1;1;0;0;3;2;2;2;2;85;313;2;74605463;617;6483
ESS11e01;11;10;20062024;74372;HU;79973197;38747352;4;1;1;4;3;0;1;2;1;1;32;720;7;7343689;638;6551
ESS11e01;11;10;20062024;74416;HU;12855282;38747352;2;3;3;3;3;3;1;2;2;1;67;323;9;4568537;664;6086
ESS11e01;11;10;20062024;74436;HU;12890666;38747352;1;2;3;10;10;10;1;2;2;1;47;313;10;45559971;566;5629
ESS11e01;11;10;20062024;74459;HU;79973197;38747352;2;3;2;10;5;5;1;2;1;1;75;213;8;7343689;638;6545
ESS11e01;11;10;20062024;74487;HU;7841711;38747352;3;2;2;6;5;5;1;2;1;2;56;313;6;74894156;627;6456
ESS11e01;11;10;20062024;74499;HU;79614586;38747352;3;2;1;3;1;0;2;2;2;2;73;313;1;7376768;534;6509
ESS11e01;11;10;20062024;74516;HU;12845863;38747352;3;2;2;5;7;7;2;2;2;2;20;313;3;45718867;671;6324
ESS11e01;11;10;20062024;74534;HU;7841711;38747352;2;1;1;2;2;3;1;2;1;1;73;423;5;74894156;627;6475
ESS11e01;11;10;20062024;74586;HU;8177212;38747352;4;1;1;4;5;4;2;2;2;2;37;610;9;71821344;607;6481
ESS11e01;11;10;20062024;74639;HU;79973197;38747352;2;3;3;9;7;7;1;2;1;2;73;313;10;7343689;638;6449
ESS11e01;11;10;20062024;74643;HU;12885581;38747352;1;2;2;10;10;10;1;2;1;2;61;610;5;4557795;549;5764
ESS11e01;11;10;20062024;74685;HU;79973197;38747352;2;2;3;10;8;8;1;2;2;1;21;313;6;7343689;638;6545
ESS11e01;11;10;20062024;74711;HU;79973197;38747352;2;2;2;6;7;5;1;2;2;2;79;321;3;7343689;638;6525
ESS11e01;11;10;20062024;74713;HU;12331502;38747352;4;1;1;10;7;5;1;2;2;2;67;610;3;47625852;560;5544
ESS11e01;11;10;20062024;74714;HU;7841711;38747352;3;3;2;8;6;3;2;2;1;1;57;321;1;74894156;627;6541
ESS11e01;11;10;20062024;74761;HU;7872055;38747352;4;1;1;3;2;2;1;2;2;2;58;321;1;74605463;617;6467
ESS11e01;11;10;20062024;74801;HU;7841711;38747352;3;3;3;5;4;4;1;2;2;2;68;213;1;74894156;627;6566
ESS11e01;11;10;20062024;74807;HU;79973197;38747352;2;2;2;2;3;4;1;2;1;1;65;321;3;7343689;638;5602
ESS11e01;11;10;20062024;74829;HU;781485;38747352;4;1;1;0;0;0;1;2;2;2;64;321;8;7515158;598;6565
ESS11e01;11;10;20062024;74908;HU;79973197;38747352;2;3;2;7;10;10;1;2;1;1;87;213;1;7343689;638;6460
ESS11e01;11;10;20062024;74913;HU;79973197;38747352;3;2;2;6;5;5;2;2;2;1;48;321;4;7343689;638;6449
ESS11e01;11;10;20062024;74919;HU;13059802;38747352;3;3;3;5;7;5;1;2;1;2;55;313;8;4496993;604;5893
ESS11e01;11;10;20062024;74928;HU;7872055;38747352;4;1;1;5;3;3;2;2;2;2;61;213;1;74605463;617;6556
ESS11e01;11;10;20062024;74931;HU;7841711;38747352;4;1;1;1;10;0;1;2;2;2;44;213;2;74894156;627;6506
ESS11e01;11;10;20062024;74936;HU;79973197;38747352;2;1;1;0;2;4;1;2;1;1;73;423;1;7343689;638;5602
ESS11e01;11;10;20062024;75008;HU;79973197;38747352;2;3;3;9;3;7;1;2;1;2;71;620;6;7343689;638;6533
ESS11e01;11;10;20062024;75026;HU;12855159;38747352;2;3;3;7;8;6;1;2;1;2;24;313;8;45685808;656;5783
ESS11e01;11;10;20062024;75080;HU;7872055;38747352;4;2;2;1;5;5;1;2;2;2;39;213;2;74605463;617;6505
ESS11e01;11;10;20062024;75091;HU;7841711;38747352;4;2;2;4;5;4;1;2;2;2;69;321;3;74894156;627;6552
ESS11e01;11;10;20062024;75096;HU;79973197;38747352;2;3;3;5;7;4;1;2;1;1;25;313;4;7343689;638;6551
ESS11e01;11;10;20062024;75119;HU;79973197;38747352;2;2;2;7;7;7;1;2;1;2;90;423;2;7343689;638;6468
ESS11e01;11;10;20062024;75122;HU;781485;38747352;3;1;1;3;1;2;1;2;2;1;55;313;8;7515158;598;6488
ESS11e01;11;10;20062024;75128;HU;781485;38747352;3;3;3;9;8;7;1;2;1;2;26;720;10;7515158;598;6469
ESS11e01;11;10;20062024;75140;HU;7841711;38747352;4;2;2;5;4;3;2;2;2;2;19;213;3;74894156;627;6552
ESS11e01;11;10;20062024;75164;HU;12740458;38747352;4;1;1;1;1;1;1;2;2;1;67;423;5;46097112;575;6261
ESS11e01;11;10;20062024;75171;HU;7841711;38747352;4;2;2;5;4;5;1;2;2;2;62;213;7;74894156;627;6552
ESS11e01;11;10;20062024;75176;HU;79614586;38747352;3;2;2;2;1;0;1;2;1;1;63;323;10;7376768;534;6477
ESS11e01;11;10;20062024;75184;HU;8177212;38747352;4;3;3;7;7;7;1;2;1;1;33;520;8;71821344;607;6513
ESS11e01;11;10;20062024;75191;HU;12885581;38747352;1;2;3;10;10;10;1;2;1;1;48;313;7;4557795;549;5770
ESS11e01;11;10;20062024;75209;HU;8094684;38747352;3;1;1;5;5;5;1;2;2;1;82;321;1;72553585;647;6491
ESS11e01;11;10;20062024;75225;HU;13838217;38747352;2;3;3;2;1;2;2;2;2;2;33;213;8;42440317;594;6151
ESS11e01;11;10;20062024;75248;HU;12252512;38747352;3;3;3;9;8;8;1;2;2;2;54;213;3;47932894;595;5983
ESS11e01;11;10;20062024;75262;HU;79614586;38747352;3;3;2;4;3;7;1;2;1;2;48;323;9;7376768;534;6432
ESS11e01;11;10;20062024;75283;HU;781485;38747352;4;1;1;0;0;0;1;2;2;2;49;321;3;7515158;598;6554
ESS11e01;11;10;20062024;75338;HU;8177212;38747352;3;3;1;5;5;5;1;2;1;2;84;213;1;71821344;607;6481
ESS11e01;11;10;20062024;75356;HU;7841711;38747352;3;2;1;6;0;1;1;2;1;2;81;321;1;74894156;627;6574
ESS11e01;11;10;20062024;75370;HU;79973197;38747352;3;3;1;6;5;4;1;2;1;1;71;321;4;7343689;638;6558
ESS11e01;11;10;20062024;75374;HU;79973197;38747352;4;1;4;6;6;7;2;2;2;2;83;213;5;7343689;638;6527
ESS11e01;11;10;20062024;75381;HU;79614586;38747352;3;2;1;7;5;7;1;2;1;2;67;710;9;7376768;534;6207
ESS11e01;11;10;20062024;75428;HU;79614586;38747352;3;3;3;7;5;6;1;2;2;1;48;321;10;7376768;534;6484
ESS11e01;11;10;20062024;75486;HU;8094684;38747352;2;3;3;7;8;7;1;2;1;2;33;321;6;72553585;647;6499
ESS11e01;11;10;20062024;75498;HU;12334104;38747352;4;2;4;3;3;4;2;2;2;1;28;323;7;47615808;620;6121
ESS11e01;11;10;20062024;75507;HU;12841908;38747352;3;4;4;8;8;8;1;2;2;2;39;323;10;4573295;554;5693
ESS11e01;11;10;20062024;75512;HU;11988717;38747352;1;5;3;10;10;10;1;2;1;1;38;313;10;4898759;610;6191
ESS11e01;11;10;20062024;75557;HU;12844725;38747352;3;1;1;5;5;5;1;2;2;1;52;610;10;4572292;654;5574
ESS11e01;11;10;20062024;75598;HU;781485;38747352;3;1;1;3;2;2;1;2;1;2;37;323;7;7515158;598;6549
ESS11e01;11;10;20062024;75629;HU;8177212;38747352;4;2;2;3;5;3;1;2;1;2;68;321;7;71821344;607;5593
ESS11e01;11;10;20062024;75657;HU;8094684;38747352;4;1;1;3;2;2;1;2;2;1;53;313;6;72553585;647;6498
ESS11e01;11;10;20062024;75696;HU;79973197;38747352;2;2;2;4;6;4;1;2;2;1;56;321;7;7343689;638;5692
ESS11e01;11;10;20062024;75700;HU;13451648;38747352;3;1;2;2;2;2;1;2;1;1;44;321;6;43659954;641;6380
ESS11e01;11;10;20062024;75717;HU;7841711;38747352;2;4;4;10;5;5;1;2;1;2;62;213;1;74894156;627;6541
ESS11e01;11;10;20062024;75745;HU;7872055;38747352;2;2;1;2;3;3;1;1;1;1;41;321;4;74605463;617;6455
ESS11e01;11;10;20062024;75764;HU;7872055;38747352;3;2;2;6;2;3;1;2;2;2;54;313;5;74605463;617;6455
ESS11e01;11;10;20062024;75771;HU;12791057;38747352;2;3;2;7;5;4;1;1;1;1;41;720;8;45914762;574;5853
ESS11e01;11;10;20062024;75774;HU;79973197;38747352;2;2;2;6;5;3;1;2;1;1;36;321;10;7343689;638;6573
ESS11e01;11;10;20062024;75784;HU;12790309;38747352;3;4;4;8;8;8;1;2;2;2;43;323;8;45917445;615;5817
ESS11e01;11;10;20062024;75786;HU;8094684;38747352;2;2;2;6;6;5;1;2;1;1;38;520;8;72553585;647;6459
ESS11e01;11;10;20062024;75811;HU;7841711;38747352;4;2;1;5;4;4;1;2;1;2;46;213;1;74894156;627;6538
ESS11e01;11;10;20062024;75821;HU;8177212;38747352;2;1;1;8;9;8;1;2;1;2;74;313;8;71821344;607;6441
ESS11e01;11;10;20062024;75832;HU;8094684;38747352;3;3;2;4;1;1;1;2;2;2;50;423;5;72553585;647;6471
ESS11e01;11;10;20062024;75900;HU;79973197;38747352;3;2;2;6;4;4;1;2;1;2;53;113;1;7343689;638;6551
ESS11e01;11;10;20062024;75901;HU;12791057;38747352;2;2;2;3;3;4;1;2;1;2;68;213;2;45914762;574;5844
ESS11e01;11;10;20062024;75946;HU;12797022;38747352;3;3;3;6;4;6;1;2;2;2;51;321;10;45893362;640;5901
ESS11e01;11;10;20062024;75994;HU;79614586;38747352;2;3;4;9;8;8;1;2;1;2;29;620;9;7376768;534;6500
ESS11e01;11;10;20062024;76019;HU;13662516;38747352;3;1;1;0;0;0;2;2;2;1;60;610;5;42986101;621;6212
ESS11e01;11;10;20062024;76030;HU;12844725;38747352;2;2;2;4;4;4;1;2;1;1;65;323;7;4572292;654;5577
ESS11e01;11;10;20062024;76057;HU;12916256;38747352;1;3;2;10;10;10;1;2;1;2;43;313;7;45469703;634;5800
ESS11e01;11;10;20062024;76064;HU;12863169;38747352;4;1;1;8;8;8;2;2;2;2;90;213;1;45657362;588;6288
ESS11e01;11;10;20062024;76077;HU;12349709;38747352;4;1;2;0;1;1;2;2;2;1;30;520;7;4755564;643;6159
ESS11e01;11;10;20062024;76103;HU;12916256;38747352;4;1;1;0;0;0;3;2;2;1;18;313;10;45469703;634;5802
ESS11e01;11;10;20062024;76131;HU;12884102;38747352;3;1;1;5;3;3;1;2;1;2;58;321;3;4558318;556;6000
ESS11e01;11;10;20062024;76161;HU;7841711;38747352;2;1;1;0;0;0;1;2;1;2;73;213;7;74894156;627;6475
